country,date,forest area,life expectancy at birth
Bolivia,1972-01-01,,46.441
Bolivia,1971-01-01,,45.999
Bolivia,1970-01-01,,45.568
Bolivia,1969-01-01,,45.147
Bolivia,1968-01-01,,44.737
Bolivia,1967-01-01,,44.337
Bolivia,1966-01-01,,43.947
Bolivia,1965-01-01,,43.568
Bolivia,1964-01-01,,43.199
Bolivia,1963-01-01,,42.84
Bolivia,1962-01-01,,42.49
Bolivia,1961-01-01,,42.15
Bolivia,1960-01-01,,41.82
Brazil,2020-01-01,4966196.0,
Brazil,2019-01-01,4977985.0,75.881
Brazil,2018-01-01,4990514.0,75.672
Brazil,2017-01-01,5000916.0,75.456
Brazil,2016-01-01,5020821.0,75.23
Brazil,2015-01-01,5038848.0,74.994
Brazil,2014-01-01,5054239.8,74.745
Brazil,2013-01-01,5069631.6,74.483
Brazil,2012-01-01,5085023.4,74.209
Brazil,2011-01-01,5100415.2,73.921
Brazil,2010-01-01,5115807.0,73.619
Brazil,2009-01-01,5155314.9,73.3
Brazil,2008-01-01,5194822.8,72.966
Brazil,2007-01-01,5234330.7,72.618
Brazil,2006-01-01,5273838.6,72.26
Brazil,2005-01-01,5313346.5,71.896
Brazil,2004-01-01,5352854.4,71.531
Brazil,2003-01-01,5392362.3,71.17
Brazil,2002-01-01,5431870.2,70.813
Brazil,2001-01-01,5471378.1,70.462
Brazil,2000-01-01,5510886.0,70.116
Brazil,1999-01-01,5548695.4,69.769
Brazil,1998-01-01,5586504.8,69.419
Brazil,1997-01-01,5624314.2,69.061
Brazil,1996-01-01,5662123.6,68.695
Brazil,1995-01-01,5699933.0,68.318
Brazil,1994-01-01,5737742.4,67.932
Brazil,1993-01-01,5775551.8,67.539
Brazil,1992-01-01,5813361.2,67.141
Brazil,1991-01-01,5851170.6,66.742
Brazil,1990-01-01,5888980.0,66.343
Brazil,1989-01-01,,65.947
Brazil,1988-01-01,,65.553
Brazil,1987-01-01,,65.165
Brazil,1986-01-01,,64.782
Brazil,1985-01-01,,64.406
Brazil,1984-01-01,,64.039
Brazil,1983-01-01,,63.68
Brazil,1982-01-01,,63.326
Brazil,1981-01-01,,62.976
Brazil,1980-01-01,,62.63
Brazil,1979-01-01,,62.286
Brazil,1978-01-01,,61.942
Brazil,1977-01-01,,61.595
Brazil,1976-01-01,,61.243
Brazil,1975-01-01,,60.884
Brazil,1974-01-01,,60.513
Brazil,1973-01-01,,60.132
Brazil,1972-01-01,,59.739
Brazil,1971-01-01,,59.332
Brazil,1970-01-01,,58.911
Brazil,1969-01-01,,58.475
Brazil,1968-01-01,,58.025
Brazil,1967-01-01,,57.563
Brazil,1966-01-01,,57.091
Brazil,1965-01-01,,56.61
Brazil,1964-01-01,,56.121
Brazil,1963-01-01,,55.627
Brazil,1962-01-01,,55.13
Brazil,1961-01-01,,54.634
Brazil,1960-01-01,,54.143
Botswana,2020-01-01,152547.0,
Botswana,2019-01-01,153730.0,69.592
Botswana,2018-01-01,154913.0,69.275
Botswana,2017-01-01,156096.0,68.812
Botswana,2016-01-01,157279.0,68.178
Botswana,2015-01-01,158462.0,67.338
Botswana,2014-01-01,159645.0,66.265
Botswana,2013-01-01,160828.0,64.976
Botswana,2012-01-01,162011.0,63.511
Botswana,2011-01-01,163194.0,61.91
Botswana,2010-01-01,164377.0,60.211
Botswana,2009-01-01,165560.0,58.447
Botswana,2008-01-01,166743.0,56.679
Botswana,2007-01-01,167926.0,54.983
Botswana,2006-01-01,169109.0,53.435
Botswana,2005-01-01,170292.0,52.13
Botswana,2004-01-01,171475.0,51.15
Botswana,2003-01-01,172658.0,50.518
Botswana,2002-01-01,173841.0,50.232
Botswana,2001-01-01,175024.0,50.281
Botswana,2000-01-01,176207.0,50.629
Botswana,1999-01-01,177390.0,51.214
Botswana,1998-01-01,178573.0,51.947
Botswana,1997-01-01,179756.0,52.749
Botswana,1996-01-01,180939.0,53.572
Botswana,1995-01-01,182122.0,54.41
Botswana,1994-01-01,183305.0,55.284
Botswana,1993-01-01,184488.0,56.222
Botswana,1992-01-01,185671.0,57.219
Botswana,1991-01-01,186854.0,58.232
Botswana,1990-01-01,188037.0,59.191
Botswana,1989-01-01,,60.016
Botswana,1988-01-01,,60.651
Botswana,1987-01-01,,61.059
Botswana,1986-01-01,,61.227
Botswana,1985-01-01,,61.167
Botswana,1984-01-01,,60.916
Botswana,1983-01-01,,60.543
Botswana,1982-01-01,,60.109
Botswana,1981-01-01,,59.647
Botswana,1980-01-01,,59.174
Botswana,1979-01-01,,58.692
Botswana,1978-01-01,,58.186
Botswana,1977-01-01,,57.649
Botswana,1976-01-01,,57.091
Botswana,1975-01-01,,56.524
Botswana,1974-01-01,,55.957
Botswana,1973-01-01,,55.398
Botswana,1972-01-01,,54.853
Botswana,1971-01-01,,54.327
Botswana,1970-01-01,,53.824
Botswana,1969-01-01,,53.346
Botswana,1968-01-01,,52.885
Botswana,1967-01-01,,52.435
Botswana,1966-01-01,,51.991
Botswana,1965-01-01,,51.547
Botswana,1964-01-01,,51.099
Botswana,1963-01-01,,50.641
Botswana,1962-01-01,,50.171
Botswana,1961-01-01,,49.684
Botswana,1960-01-01,,49.179
Chile,2020-01-01,182107.0,
Chile,2019-01-01,180878.0,80.181
Chile,2018-01-01,179648.7,80.042
Chile,2017-01-01,178419.4,79.909
Chile,2016-01-01,177190.1,79.779
Chile,2015-01-01,175960.8,79.646
Chile,2014-01-01,174219.16,79.504
Chile,2013-01-01,172477.52,79.349
Chile,2012-01-01,170735.88,79.176
Chile,2011-01-01,168994.24,78.986
Chile,2010-01-01,167252.6,78.779
Chile,2009-01-01,166344.4,78.558
Chile,2008-01-01,165436.2,78.33
Chile,2007-01-01,164528.0,78.099
Chile,2006-01-01,163619.8,77.865
Chile,2005-01-01,162711.6,77.63
Chile,2004-01-01,161803.4,77.391
Chile,2003-01-01,160895.2,77.146
Chile,2002-01-01,159987.0,76.894
Chile,2001-01-01,159078.8,76.634
Chile,2000-01-01,158170.6,76.366
Chile,1999-01-01,157599.59,76.092
Chile,1998-01-01,157028.58,75.813
Chile,1997-01-01,156457.57,75.53
Chile,1996-01-01,155886.56,75.244
Chile,1995-01-01,155315.55,74.957
Chile,1994-01-01,154744.54,74.671
Chile,1993-01-01,154173.53,74.386
Chile,1992-01-01,153602.52,74.1
Chile,1991-01-01,153031.51,73.808
Chile,1990-01-01,152460.5,73.509
Chile,1989-01-01,,73.198
Chile,1988-01-01,,72.872
Chile,1987-01-01,,72.524
Chile,1986-01-01,,72.148
Chile,1985-01-01,,71.737
Chile,1984-01-01,,71.282
Chile,1983-01-01,,70.782
Chile,1982-01-01,,70.239
Chile,1981-01-01,,69.655
Chile,1980-01-01,,69.033
Chile,1979-01-01,,68.378
Chile,1978-01-01,,67.698
Chile,1977-01-01,,67.005
Chile,1976-01-01,,66.307
Chile,1975-01-01,,65.609
Chile,1974-01-01,,64.917
Chile,1973-01-01,,64.231
Chile,1972-01-01,,63.555
Chile,1971-01-01,,62.895
Chile,1970-01-01,,62.254
Chile,1969-01-01,,61.637
Chile,1968-01-01,,61.044
Chile,1967-01-01,,60.474
Chile,1966-01-01,,59.931
Chile,1965-01-01,,59.415
Chile,1964-01-01,,58.927
Chile,1963-01-01,,58.467
Chile,1962-01-01,,58.031
Chile,1961-01-01,,57.616
Chile,1960-01-01,,57.219
China,2020-01-01,2199781.8,
China,2019-01-01,2180986.1,76.912
China,2018-01-01,2162190.4,76.704
China,2017-01-01,2143394.7,76.47
China,2016-01-01,2124598.67,76.21
China,2015-01-01,2102942.5,75.928
China,2014-01-01,2083574.76,75.629
China,2013-01-01,2064207.02,75.321
China,2012-01-01,2044839.28,75.013
China,2011-01-01,2025471.54,74.708
China,2010-01-01,2006103.8,74.409
China,2009-01-01,1982493.97,74.119
China,2008-01-01,1958884.14,73.835
China,2007-01-01,1935274.31,73.553
China,2006-01-01,1911664.48,73.271
China,2005-01-01,1888054.65,72.985
China,2004-01-01,1864444.82,72.689
China,2003-01-01,1840834.99,72.381
China,2002-01-01,1817225.16,72.061
China,2001-01-01,1793615.33,71.732
China,2000-01-01,1770005.5,71.397
China,1999-01-01,1750145.54,71.063
China,1998-01-01,1730285.58,70.737
China,1997-01-01,1710425.62,70.428
China,1996-01-01,1690565.66,70.14
China,1995-01-01,1670705.7,69.885
China,1994-01-01,1650845.74,69.67
China,1993-01-01,1630985.78,69.496
China,1992-01-01,1611125.82,69.355
China,1991-01-01,1591265.86,69.242
China,1990-01-01,1571405.9,69.145
China,1989-01-01,,69.054
China,1988-01-01,,68.954
China,1987-01-01,,68.831
China,1986-01-01,,68.673
China,1985-01-01,,68.473
China,1984-01-01,,68.231
China,1983-01-01,,67.949
China,1982-01-01,,67.627
China,1981-01-01,,67.26
China,1980-01-01,,66.844
China,1979-01-01,,66.377
China,1978-01-01,,65.857
China,1977-01-01,,65.278
China,1976-01-01,,64.631
China,1975-01-01,,63.915
China,1974-01-01,,63.134
China,1973-01-01,,62.281
China,1972-01-01,,61.344
China,1971-01-01,,60.303
China,1970-01-01,,59.085
China,1969-01-01,,57.603
China,1968-01-01,,55.843
China,1967-01-01,,53.847
China,1966-01-01,,51.696
China,1965-01-01,,49.549
China,1964-01-01,,47.592
China,1963-01-01,,45.972
China,1962-01-01,,44.783
China,1961-01-01,,44.051
China,1960-01-01,,43.725
Colombia,2020-01-01,591419.1,
Colombia,2019-01-01,593412.0,77.287
Colombia,2018-01-01,595404.8,77.109
Colombia,2017-01-01,597397.7,76.925
Colombia,2016-01-01,599594.9,76.732
Colombia,2015-01-01,601346.6,76.531
Colombia,2014-01-01,602692.86,76.322
Colombia,2013-01-01,604039.12,76.105
Colombia,2012-01-01,605385.38,75.882
Colombia,2011-01-01,606731.64,75.655
Colombia,2010-01-01,608077.9,75.424
Colombia,2009-01-01,610005.61,75.193
Colombia,2008-01-01,611933.32,74.962
Colombia,2007-01-01,613861.03,74.732
Colombia,2006-01-01,615788.74,74.5
Colombia,2005-01-01,617716.45,74.265
Colombia,2004-01-01,619644.16,74.026
Colombia,2003-01-01,621571.87,73.777
Colombia,2002-01-01,623499.58,73.517
Colombia,2001-01-01,625427.29,73.241
Colombia,2000-01-01,627355.0,72.945
Colombia,1999-01-01,629577.64,72.619
Colombia,1998-01-01,631800.28,72.264
Colombia,1997-01-01,634022.92,71.887
Colombia,1996-01-01,636245.56,71.497
Colombia,1995-01-01,638468.2,71.112
Colombia,1994-01-01,640690.84,70.752
Colombia,1993-01-01,642913.48,70.433
Colombia,1992-01-01,645136.12,70.161
Colombia,1991-01-01,647358.76,69.936
Colombia,1990-01-01,649581.4,69.75
Colombia,1989-01-01,,69.591
Colombia,1988-01-01,,69.436
Colombia,1987-01-01,,69.266
Colombia,1986-01-01,,69.065
Colombia,1985-01-01,,68.823
Colombia,1984-01-01,,68.529
Colombia,1983-01-01,,68.187
Colombia,1982-01-01,,67.802
Colombia,1981-01-01,,67.38
Colombia,1980-01-01,,66.926
Colombia,1979-01-01,,66.451
Colombia,1978-01-01,,65.964
Colombia,1977-01-01,,65.477
Colombia,1976-01-01,,64.994
Colombia,1975-01-01,,64.518
Colombia,1974-01-01,,64.047
Colombia,1973-01-01,,63.578
Colombia,1972-01-01,,63.105
Colombia,1971-01-01,,62.629
Colombia,1970-01-01,,62.152
Colombia,1969-01-01,,61.675
Colombia,1968-01-01,,61.201
Colombia,1967-01-01,,60.729
Colombia,1966-01-01,,60.257
Colombia,1965-01-01,,59.784
Colombia,1964-01-01,,59.308
Colombia,1963-01-01,,58.825
Colombia,1962-01-01,,58.329
Colombia,1961-01-01,,57.813
Colombia,1960-01-01,,57.269
Costa Rica,2020-01-01,30348.7,
Costa Rica,2019-01-01,30185.0,80.279
Costa Rica,2018-01-01,30021.3,80.095
Costa Rica,2017-01-01,29857.7,79.914
Costa Rica,2016-01-01,29694.0,79.738
Costa Rica,2015-01-01,29530.3,79.565
Costa Rica,2014-01-01,29366.64,79.398
Costa Rica,2013-01-01,29202.98,79.234
Costa Rica,2012-01-01,29039.32,79.074
Costa Rica,2011-01-01,28875.66,78.919
Costa Rica,2010-01-01,28712.0,78.769
Costa Rica,2009-01-01,28698.02,78.626
Costa Rica,2008-01-01,28684.04,78.491
Costa Rica,2007-01-01,28670.06,78.362
Costa Rica,2006-01-01,28656.08,78.239
Costa Rica,2005-01-01,28642.1,78.117
Costa Rica,2004-01-01,28628.12,77.996
Costa Rica,2003-01-01,28614.14,77.871
Costa Rica,2002-01-01,28600.16,77.74
Costa Rica,2001-01-01,28586.18,77.601
Costa Rica,2000-01-01,28572.2,77.452
Costa Rica,1999-01-01,28622.38,77.293
Costa Rica,1998-01-01,28672.56,77.124
Costa Rica,1997-01-01,28722.74,76.948
Costa Rica,1996-01-01,28772.92,76.765
Costa Rica,1995-01-01,28823.1,76.579
Costa Rica,1994-01-01,28873.28,76.394
Costa Rica,1993-01-01,28923.46,76.211
Costa Rica,1992-01-01,28973.64,76.028
Costa Rica,1991-01-01,29023.82,75.844
Costa Rica,1990-01-01,29074.0,75.654
Costa Rica,1989-01-01,,75.456
Costa Rica,1988-01-01,,75.243
Costa Rica,1987-01-01,,75.006
Costa Rica,1986-01-01,,74.738
Costa Rica,1985-01-01,,74.429
Costa Rica,1984-01-01,,74.07
Costa Rica,1983-01-01,,73.657
Costa Rica,1982-01-01,,73.193
Costa Rica,1981-01-01,,72.678
Costa Rica,1980-01-01,,72.113
Costa Rica,1979-01-01,,71.501
Costa Rica,1978-01-01,,70.853
Costa Rica,1977-01-01,,70.182
Costa Rica,1976-01-01,,69.501
Costa Rica,1975-01-01,,68.825
Costa Rica,1974-01-01,,68.17
Costa Rica,1973-01-01,,67.541
Costa Rica,1972-01-01,,66.943
Costa Rica,1971-01-01,,66.378
Costa Rica,1970-01-01,,65.844
Costa Rica,1969-01-01,,65.339
Costa Rica,1968-01-01,,64.847
Costa Rica,1967-01-01,,64.358
Costa Rica,1966-01-01,,63.862
Costa Rica,1965-01-01,,63.348
Costa Rica,1964-01-01,,62.807
Costa Rica,1963-01-01,,62.236
Costa Rica,1962-01-01,,61.638
Costa Rica,1961-01-01,,61.018
Costa Rica,1960-01-01,,60.381
Dominican Republic,2020-01-01,21441.0,
Dominican Republic,2019-01-01,21360.1,74.081
Dominican Republic,2018-01-01,21279.2,73.892
Dominican Republic,2017-01-01,21198.3,73.689
Dominican Republic,2016-01-01,21117.4,73.471
Dominican Republic,2015-01-01,21036.5,73.241
Dominican Republic,2014-01-01,20975.44,73.003
Dominican Republic,2013-01-01,20914.38,72.763
Dominican Republic,2012-01-01,20853.32,72.523
Dominican Republic,2011-01-01,20792.26,72.284
Dominican Republic,2010-01-01,20731.2,72.046
Dominican Republic,2009-01-01,20630.55,71.806
Dominican Republic,2008-01-01,20529.9,71.559
Dominican Republic,2007-01-01,20429.25,71.304
Dominican Republic,2006-01-01,20328.6,71.041
Dominican Republic,2005-01-01,20227.95,70.771
Dominican Republic,2004-01-01,20127.3,70.499
Dominican Republic,2003-01-01,20026.65,70.227
Dominican Republic,2002-01-01,19926.0,69.957
Dominican Republic,2001-01-01,19825.35,69.69
Dominican Republic,2000-01-01,19724.7,69.429
Dominican Republic,1999-01-01,19347.12,69.175
Dominican Republic,1998-01-01,18969.54,68.925
Dominican Republic,1997-01-01,18591.96,68.677
Dominican Republic,1996-01-01,18214.38,68.425
Dominican Republic,1995-01-01,17836.8,68.164
Dominican Republic,1994-01-01,17459.22,67.887
Dominican Republic,1993-01-01,17081.64,67.591
Dominican Republic,1992-01-01,16704.06,67.272
Dominican Republic,1991-01-01,16326.48,66.932
Dominican Republic,1990-01-01,15948.9,66.574
Dominican Republic,1989-01-01,,66.201
Dominican Republic,1988-01-01,,65.822
Dominican Republic,1987-01-01,,65.443
Dominican Republic,1986-01-01,,65.065
Dominican Republic,1985-01-01,,64.692
Dominican Republic,1984-01-01,,64.326
Dominican Republic,1983-01-01,,63.964
Dominican Republic,1982-01-01,,63.601
Dominican Republic,1981-01-01,,63.234
Dominican Republic,1980-01-01,,62.861
Dominican Republic,1979-01-01,,62.477
Dominican Republic,1978-01-01,,62.079
Dominican Republic,1977-01-01,,61.663
Dominican Republic,1976-01-01,,61.226
Dominican Republic,1975-01-01,,60.764
Dominican Republic,1974-01-01,,60.277
Dominican Republic,1973-01-01,,59.764
Dominican Republic,1972-01-01,,59.229
Dominican Republic,1971-01-01,,58.671
Dominican Republic,1970-01-01,,58.093
Dominican Republic,1969-01-01,,57.498
Dominican Republic,1968-01-01,,56.889
Dominican Republic,1967-01-01,,56.267
Dominican Republic,1966-01-01,,55.635
Dominican Republic,1965-01-01,,54.993
Dominican Republic,1964-01-01,,54.34
Dominican Republic,1963-01-01,,53.675
Dominican Republic,1962-01-01,,52.997
Dominican Republic,1961-01-01,,52.306
Dominican Republic,1960-01-01,,51.602
Algeria,2020-01-01,19490.0,
Algeria,2019-01-01,19390.0,76.88
Algeria,2018-01-01,19300.0,76.693
Algeria,2017-01-01,19430.0,76.499
Algeria,2016-01-01,19560.0,76.298
Algeria,2015-01-01,19560.0,76.09
Algeria,2014-01-01,19484.0,75.878
Algeria,2013-01-01,19408.0,75.661
Algeria,2012-01-01,19332.0,75.436
Algeria,2011-01-01,19256.0,75.199
Algeria,2010-01-01,19180.0,74.938
Algeria,2009-01-01,18841.0,74.644
Algeria,2008-01-01,18502.0,74.311
Algeria,2007-01-01,18163.0,73.936
Algeria,2006-01-01,17824.0,73.521
Algeria,2005-01-01,17485.0,73.072
Algeria,2004-01-01,17146.0,72.594
Algeria,2003-01-01,16807.0,72.101
Algeria,2002-01-01,16468.0,71.605
Algeria,2001-01-01,16129.0,71.116
Algeria,2000-01-01,15790.0,70.64
Algeria,1999-01-01,15878.0,70.183
Algeria,1998-01-01,15966.0,69.745
Algeria,1997-01-01,16054.0,69.323
Algeria,1996-01-01,16142.0,68.919
Algeria,1995-01-01,16230.0,68.54
Algeria,1994-01-01,16318.0,68.194
Algeria,1993-01-01,16406.0,67.877
Algeria,1992-01-01,16494.0,67.575
Algeria,1991-01-01,16582.0,67.27
Algeria,1990-01-01,16670.0,66.938
Algeria,1989-01-01,,66.554
Algeria,1988-01-01,,66.097
Algeria,1987-01-01,,65.545
Algeria,1986-01-01,,64.884
Algeria,1985-01-01,,64.087
Algeria,1984-01-01,,63.13
Algeria,1983-01-01,,62.029
Algeria,1982-01-01,,60.813
Algeria,1981-01-01,,59.519
Algeria,1980-01-01,,58.198
Algeria,1979-01-01,,56.909
Algeria,1978-01-01,,55.7
Algeria,1977-01-01,,54.609
Algeria,1976-01-01,,53.661
Algeria,1975-01-01,,52.866
Algeria,1974-01-01,,52.218
Algeria,1973-01-01,,51.676
Algeria,1972-01-01,,51.201
Algeria,1971-01-01,,50.773
Algeria,1970-01-01,,50.372
Algeria,1969-01-01,,49.982
Algeria,1968-01-01,,49.597
Algeria,1967-01-01,,49.21
Algeria,1966-01-01,,48.811
Algeria,1965-01-01,,48.394
Algeria,1964-01-01,,47.958
Algeria,1963-01-01,,47.509
Algeria,1962-01-01,,47.056
Algeria,1961-01-01,,46.599
Algeria,1960-01-01,,46.141
Ecuador,2020-01-01,124978.3,
Ecuador,2019-01-01,125621.0,77.01
Ecuador,2018-01-01,126263.7,76.8
Ecuador,2017-01-01,126906.4,76.584
Ecuador,2016-01-01,127549.1,76.365
Ecuador,2015-01-01,128191.8,76.143
Ecuador,2014-01-01,128609.82,75.923
Ecuador,2013-01-01,129027.84,75.707
Ecuador,2012-01-01,129445.86,75.495
Ecuador,2011-01-01,129863.88,75.289
Ecuador,2010-01-01,130281.9,75.089
Ecuador,2009-01-01,130984.21,74.895
Ecuador,2008-01-01,131686.52,74.705
Ecuador,2007-01-01,132388.83,74.514
Ecuador,2006-01-01,133091.14,74.319
Ecuador,2005-01-01,133793.45,74.112
Ecuador,2004-01-01,134495.76,73.887
Ecuador,2003-01-01,135198.07,73.641
Ecuador,2002-01-01,135900.38,73.371
Ecuador,2001-01-01,136602.69,73.078
Ecuador,2000-01-01,137305.0,72.761
Ecuador,1999-01-01,138206.71,72.425
Ecuador,1998-01-01,139108.42,72.075
Ecuador,1997-01-01,140010.13,71.716
Ecuador,1996-01-01,140911.84,71.348
Ecuador,1995-01-01,141813.55,70.972
Ecuador,1994-01-01,142715.26,70.587
Ecuador,1993-01-01,143616.97,70.189
Ecuador,1992-01-01,144518.68,69.777
Ecuador,1991-01-01,145420.39,69.347
Ecuador,1990-01-01,146322.1,68.899
Ecuador,1989-01-01,,68.431
Ecuador,1988-01-01,,67.943
Ecuador,1987-01-01,,67.436
Ecuador,1986-01-01,,66.911
Ecuador,1985-01-01,,66.371
Ecuador,1984-01-01,,65.814
Ecuador,1983-01-01,,65.246
Ecuador,1982-01-01,,64.669
Ecuador,1981-01-01,,64.089
Ecuador,1980-01-01,,63.512
Ecuador,1979-01-01,,62.942
Ecuador,1978-01-01,,62.382
Ecuador,1977-01-01,,61.834
Ecuador,1976-01-01,,61.298
Ecuador,1975-01-01,,60.774
Ecuador,1974-01-01,,60.258
Ecuador,1973-01-01,,59.745
Ecuador,1972-01-01,,59.232
Ecuador,1971-01-01,,58.718
Ecuador,1970-01-01,,58.203
Ecuador,1969-01-01,,57.69
Ecuador,1968-01-01,,57.181
Ecuador,1967-01-01,,56.676
Ecuador,1966-01-01,,56.174
Ecuador,1965-01-01,,55.669
Ecuador,1964-01-01,,55.158
Ecuador,1963-01-01,,54.635
Ecuador,1962-01-01,,54.098
Ecuador,1961-01-01,,53.547
Ecuador,1960-01-01,,52.982
"Egypt, Arab Rep.",2020-01-01,449.8,
"Egypt, Arab Rep.",2019-01-01,449.8,71.99
"Egypt, Arab Rep.",2018-01-01,449.8,71.825
"Egypt, Arab Rep.",2017-01-01,449.8,71.656
"Egypt, Arab Rep.",2016-01-01,449.8,71.482
"Egypt, Arab Rep.",2015-01-01,484.2,71.302
"Egypt, Arab Rep.",2014-01-01,518.64,71.117
"Egypt, Arab Rep.",2013-01-01,553.08,70.928
"Egypt, Arab Rep.",2012-01-01,587.52,70.736
"Egypt, Arab Rep.",2011-01-01,621.96,70.543
"Egypt, Arab Rep.",2010-01-01,656.4,70.349
"Egypt, Arab Rep.",2009-01-01,649.97,70.159
"Egypt, Arab Rep.",2008-01-01,643.54,69.971
"Egypt, Arab Rep.",2007-01-01,637.11,69.788
"Egypt, Arab Rep.",2006-01-01,630.68,69.608
"Egypt, Arab Rep.",2005-01-01,624.25,69.434
"Egypt, Arab Rep.",2004-01-01,617.82,69.271
"Egypt, Arab Rep.",2003-01-01,611.39,69.116
"Egypt, Arab Rep.",2002-01-01,604.96,68.961
"Egypt, Arab Rep.",2001-01-01,598.53,68.796
"Egypt, Arab Rep.",2000-01-01,592.1,68.602
"Egypt, Arab Rep.",1999-01-01,576.7,68.357
"Egypt, Arab Rep.",1998-01-01,561.3,68.051
"Egypt, Arab Rep.",1997-01-01,545.9,67.68
"Egypt, Arab Rep.",1996-01-01,530.5,67.249
"Egypt, Arab Rep.",1995-01-01,515.1,66.779
"Egypt, Arab Rep.",1994-01-01,499.7,66.298
"Egypt, Arab Rep.",1993-01-01,484.3,65.831
"Egypt, Arab Rep.",1992-01-01,468.9,65.392
"Egypt, Arab Rep.",1991-01-01,453.5,64.978
"Egypt, Arab Rep.",1990-01-01,438.1,64.572
"Egypt, Arab Rep.",1989-01-01,,64.143
"Egypt, Arab Rep.",1988-01-01,,63.662
"Egypt, Arab Rep.",1987-01-01,,63.11
"Egypt, Arab Rep.",1986-01-01,,62.487
"Egypt, Arab Rep.",1985-01-01,,61.806
"Egypt, Arab Rep.",1984-01-01,,61.091
"Egypt, Arab Rep.",1983-01-01,,60.372
"Egypt, Arab Rep.",1982-01-01,,59.671
"Egypt, Arab Rep.",1981-01-01,,58.995
"Egypt, Arab Rep.",1980-01-01,,58.332
"Egypt, Arab Rep.",1979-01-01,,57.659
"Egypt, Arab Rep.",1978-01-01,,56.958
"Egypt, Arab Rep.",1977-01-01,,56.222
"Egypt, Arab Rep.",1976-01-01,,55.465
"Egypt, Arab Rep.",1975-01-01,,54.717
"Egypt, Arab Rep.",1974-01-01,,54.021
"Egypt, Arab Rep.",1973-01-01,,53.408
"Egypt, Arab Rep.",1972-01-01,,52.894
"Egypt, Arab Rep.",1971-01-01,,52.479
"Egypt, Arab Rep.",1970-01-01,,52.146
"Egypt, Arab Rep.",1969-01-01,,51.865
"Egypt, Arab Rep.",1968-01-01,,51.592
"Egypt, Arab Rep.",1967-01-01,,51.292
"Egypt, Arab Rep.",1966-01-01,,50.945
"Egypt, Arab Rep.",1965-01-01,,50.545
"Egypt, Arab Rep.",1964-01-01,,50.101
"Egypt, Arab Rep.",1963-01-01,,49.628
"Egypt, Arab Rep.",1962-01-01,,49.134
"Egypt, Arab Rep.",1961-01-01,,48.609
"Egypt, Arab Rep.",1960-01-01,,48.042
Gabon,2020-01-01,235306.0,
Gabon,2019-01-01,235424.8,66.467
Gabon,2018-01-01,235543.6,66.187
Gabon,2017-01-01,235662.4,65.839
Gabon,2016-01-01,235781.2,65.418
Gabon,2015-01-01,235900.0,64.913
Gabon,2014-01-01,236018.82,64.318
Gabon,2013-01-01,236137.64,63.648
Gabon,2012-01-01,236256.46,62.924
Gabon,2011-01-01,236375.28,62.168
Gabon,2010-01-01,236494.1,61.4
Gabon,2009-01-01,236544.69,60.637
Gabon,2008-01-01,236595.28,59.904
Gabon,2007-01-01,236645.87,59.229
Gabon,2006-01-01,236696.46,58.641
Gabon,2005-01-01,236747.05,58.181
Gabon,2004-01-01,236797.64,57.885
Gabon,2003-01-01,236848.23,57.759
Gabon,2002-01-01,236898.82,57.791
Gabon,2001-01-01,236949.41,57.968
Gabon,2000-01-01,237000.0,58.264
Gabon,1999-01-01,237061.62,58.646
Gabon,1998-01-01,237123.24,59.066
Gabon,1997-01-01,237184.86,59.479
Gabon,1996-01-01,237246.48,59.854
Gabon,1995-01-01,237308.1,60.175
Gabon,1994-01-01,237369.72,60.439
Gabon,1993-01-01,237431.34,60.659
Gabon,1992-01-01,237492.96,60.833
Gabon,1991-01-01,237554.58,60.944
Gabon,1990-01-01,237616.2,60.965
Gabon,1989-01-01,,60.865
Gabon,1988-01-01,,60.633
Gabon,1987-01-01,,60.266
Gabon,1986-01-01,,59.767
Gabon,1985-01-01,,59.153
Gabon,1984-01-01,,58.444
Gabon,1983-01-01,,57.674
Gabon,1982-01-01,,56.873
Gabon,1981-01-01,,56.061
Gabon,1980-01-01,,55.252
Gabon,1979-01-01,,54.452
Gabon,1978-01-01,,53.652
Gabon,1977-01-01,,52.848
Gabon,1976-01-01,,52.041
Gabon,1975-01-01,,51.234
Gabon,1974-01-01,,50.425
Gabon,1973-01-01,,49.612
Gabon,1972-01-01,,48.793
Gabon,1971-01-01,,47.967
Gabon,1970-01-01,,47.125
Gabon,1969-01-01,,46.255
Gabon,1968-01-01,,45.357
Gabon,1967-01-01,,44.442
Gabon,1966-01-01,,43.528
Gabon,1965-01-01,,42.651
Gabon,1964-01-01,,41.849
Gabon,1963-01-01,,41.149
Gabon,1962-01-01,,40.56
Gabon,1961-01-01,,40.082
Gabon,1960-01-01,,39.694
Georgia,2020-01-01,28224.0,
Georgia,2019-01-01,28224.0,73.767
Georgia,2018-01-01,28224.0,73.6
Georgia,2017-01-01,28224.0,73.414
Georgia,2016-01-01,28224.0,73.207
Georgia,2015-01-01,28224.0,72.973
Georgia,2014-01-01,28224.0,72.707
Georgia,2013-01-01,28224.0,72.412
Georgia,2012-01-01,28224.0,72.097
Georgia,2011-01-01,28224.0,71.773
Georgia,2010-01-01,28224.0,71.46
Georgia,2009-01-01,28162.2,71.18
Georgia,2008-01-01,28100.4,70.946
Georgia,2007-01-01,28038.6,70.765
